2025-04-05 22:24:13,276 INFO:Using cached data for timing_app_data
2025-04-05 22:24:13,276 INFO:Processing timing data...
2025-04-05 22:24:14,233 INFO:Using cached data for car_data
2025-04-05 22:24:14,269 INFO:Using cached data for position_data
2025-04-05 22:24:14,751 INFO:Using cached data for weather_data
2025-04-05 22:24:14,752 INFO:Using cached data for race_control_messages
2025-04-05 22:24:14,753 WARNING:Driver 1 completed the race distance 00:00.015000 before the recorded end of the session.
2025-04-05 22:24:14,770 INFO:Finished loading data for 20 drivers: ['1', '4', '44', '63', '16', '55', '81', '11', '10', '31', '27', '14', '24', '18', '3', '77', '20', '23', '22', '2']
2025-04-05 22:24:14,774 INFO:Processed Round 10: Barcelona
2025-04-05 22:24:19,739 INFO:Loading data for Austrian Grand Prix - Race [v3.5.3]
2025-04-05 22:24:19,740 INFO:Using cached data for session_info
2025-04-05 22:24:19,740 INFO:Using cached data for driver_info
2025-04-05 22:24:20,342 DEBUG:Failed to parse timestamp '-1:52:13.256' in Ergastresponse.
2025-04-05 22:24:20,355 INFO:Using cached data for session_status_data
2025-04-05 22:24:20,356 INFO:Using cached data for lap_count
2025-04-05 22:24:20,356 INFO:Using cached data for track_status_data
2025-04-05 22:24:20,361 INFO:Using cached data for _extended_timing_data
2025-04-05 22:24:20,362 INFO:Using cached data for timing_app_data
2025-04-05 22:24:20,362 INFO:Processing timing data...
2025-04-05 22:24:21,301 INFO:Using cached data for car_data
2025-04-05 22:24:21,337 INFO:Using cached data for position_data
2025-04-05 22:24:21,794 INFO:Using cached data for weather_data
2025-04-05 22:24:21,795 INFO:Using cached data for race_control_messages
2025-04-05 22:24:21,814 INFO:Finished loading data for 20 drivers: ['63', '81', '55', '44', '1', '27', '11', '20', '3', '10', '16', '31', '18', '22', '23', '77', '24', '14', '2', '4']
2025-04-05 22:24:21,818 INFO:Processed Round 11: Spielberg
2025-04-05 22:24:26,170 WARNING:No sprint data found.
2025-04-05 22:24:26,191 INFO:Loading data for British Grand Prix - Race [v3.5.3]
2025-04-05 22:24:26,191 INFO:Using cached data for session_info
2025-04-05 22:24:26,191 INFO:Using cached data for driver_info
2025-04-05 22:24:26,804 INFO:Using cached data for session_status_data
2025-04-05 22:24:26,805 INFO:Using cached data for lap_count
2025-04-05 22:24:26,805 INFO:Using cached data for track_status_data
2025-04-05 22:24:26,811 INFO:Using cached data for _extended_timing_data
2025-04-05 22:24:26,812 INFO:Using cached data for timing_app_data
2025-04-05 22:24:26,812 INFO:Processing timing data...
2025-04-05 22:24:27,688 INFO:Using cached data for car_data
2025-04-05 22:24:27,725 INFO:Using cached data for position_data
2025-04-05 22:24:28,194 INFO:Using cached data for weather_data
2025-04-05 22:24:28,194 INFO:Using cached data for race_control_messages
2025-04-05 22:24:28,211 INFO:Finished loading data for 20 drivers: ['44', '1', '4', '81', '55', '27', '18', '14', '23', '22', '2', '20', '3', '16', '77', '31', '11', '24', '63', '10']
2025-04-05 22:24:28,214 INFO:Processed Round 12: Silverstone
2025-04-05 22:24:35,079 WARNING:No sprint data found.
2025-04-05 22:24:35,101 INFO:Loading data for Hungarian Grand Prix - Race [v3.5.3]
2025-04-05 22:24:35,101 INFO:Using cached data for session_info
2025-04-05 22:24:35,101 INFO:Using cached data for driver_info
2025-04-05 22:24:36,314 INFO:Using cached data for session_status_data
2025-04-05 22:24:36,314 INFO:Using cached data for lap_count
2025-04-05 22:24:36,315 INFO:Using cached data for track_status_data
2025-04-05 22:24:36,318 INFO:Using cached data for _extended_timing_data
2025-04-05 22:24:36,319 INFO:Using cached data for timing_app_data
2025-04-05 22:24:36,319 INFO:Processing timing data...
2025-04-05 22:24:37,276 INFO:Using cached data for car_data
2025-04-05 22:24:37,312 INFO:Using cached data for position_data
2025-04-05 22:24:37,797 INFO:Using cached data for weather_data
2025-04-05 22:24:37,798 INFO:Using cached data for race_control_messages
2025-04-05 22:24:37,812 INFO:Finished loading data for 20 drivers: ['81', '4', '44', '16', '1', '55', '11', '63', '22', '18', '14', '3', '27', '23', '20', '77', '2', '31', '24', '10']
2025-04-05 22:24:37,815 INFO:Processed Round 13: Budapest
2025-04-05 22:24:43,681 WARNING:No sprint data found.
2025-04-05 22:24:43,702 INFO:Loading data for Belgian Grand Prix - Race [v3.5.3]
2025-04-05 22:24:43,703 INFO:Using cached data for session_info
2025-04-05 22:24:43,703 INFO:Using cached data for driver_info
2025-04-05 22:24:44,060 DEBUG:Failed to parse timestamp '-1:59:59.474' in Ergastresponse.
2025-04-05 22:24:44,074 INFO:Using cached data for session_status_data
2025-04-05 22:24:44,075 INFO:Using cached data for lap_count
2025-04-05 22:24:44,075 INFO:Using cached data for track_status_data
2025-04-05 22:24:44,079 INFO:Using cached data for _extended_timing_data
2025-04-05 22:24:44,080 INFO:Using cached data for timing_app_data
2025-04-05 22:24:44,080 INFO:Processing timing data...
2025-04-05 22:24:44,948 INFO:Using cached data for car_data
2025-04-05 22:24:44,983 INFO:Using cached data for position_data
2025-04-05 22:24:45,414 INFO:Using cached data for weather_data
2025-04-05 22:24:45,415 INFO:Using cached data for race_control_messages
2025-04-05 22:24:45,430 INFO:Finished loading data for 20 drivers: ['44', '81', '16', '1', '4', '55', '11', '14', '31', '3', '18', '23', '10', '20', '77', '22', '2', '27', '24', '63']
2025-04-05 22:24:45,433 INFO:Processed Round 14: Spa-Francorchamps
2025-04-05 22:24:51,054 WARNING:No sprint data found.
2025-04-05 22:24:51,075 INFO:Loading data for Dutch Grand Prix - Race [v3.5.3]
2025-04-05 22:24:51,075 INFO:Using cached data for session_info
2025-04-05 22:24:51,076 INFO:Using cached data for driver_info
2025-04-05 22:24:51,686 INFO:Using cached data for session_status_data
2025-04-05 22:24:51,687 INFO:Using cached data for lap_count
2025-04-05 22:24:51,687 INFO:Using cached data for track_status_data
